fault_type,task_id,run_seed,trial_id,condition,model_profile,model_name,architecture,temperature,max_steps,fault_layer,completed,task_error,infrastructure_error,injection_count,steps,llm_calls,time_sec,answer,official_success,official_score,evaluator_status,evaluator_error,fallback_used,source_log,status_path,response_path
web_http_error,29,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,213.2,"[{""username"":""ziostraccette"",""post_title"":""How can I bring an HDMI cable from my pc downstairs to my TV upstairs?"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task29_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task29_seed5.status.json,
web_http_error,30,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,296.9,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed1.status.json,
web_http_error,30,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,166.0,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed1.status.json,
web_http_error,30,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,5.0,5.0,326.1,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed2.status.json,
web_http_error,30,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,427.9,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed2.status.json,
web_http_error,30,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,8.0,8.0,551.5,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed3.status.json,
web_http_error,30,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,124.4,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed3.status.json,
web_http_error,30,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,215.6,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed4.status.json,
web_http_error,30,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,112.1,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed4.status.json,
web_http_error,30,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,145.3,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed5.status.json,
web_http_error,30,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,94.0,"[{""username"":""Dhghomon"",""post_title"":""Scientists erupt at NASA gutting funding for crucial Venus mission"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task30_seed5.status.json,
web_http_error,31,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,456.9,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed1.status.json,
web_http_error,31,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,1067.0,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed1.status.json,
web_http_error,31,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,7.0,7.0,668.3,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed2.status.json,
web_http_error,31,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,110.3,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed2.status.json,
web_http_error,31,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,6.0,6.0,589.2,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed3.status.json,
web_http_error,31,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,137.8,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed3.status.json,
web_http_error,31,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,7.0,7.0,452.9,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed4.status.json,
web_http_error,31,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,8.0,8.0,344.1,"[{""username"":""Proud_Idiot"",""post_title"":""UK Prime Minister Rishi Sunak looking at a pothole"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed4.status.json,
web_http_error,31,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,8.0,8.0,572.8,"[{""username"":""RoyBratty"",""post_title"":""PsBattle: Boat full of people"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed5.status.json,
web_http_error,31,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,10.0,10.0,712.8,"[{""username"":""RoyBratty"",""post_title"":""PsBattle: Boat full of people"",""count"":0}]",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task31_seed5.status.json,
web_http_error,132,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,452.9,"{""commits"":1}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed1.status.json,
web_http_error,132,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,910.8,"{""commits"":1}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed1.status.json,
web_http_error,132,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,0.0,0.0,16.9,1,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed2.status.json,
web_http_error,132,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,8.0,8.0,793.6,1,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed2.status.json,
web_http_error,132,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,187.5,"{""commits"":3}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed3.status.json,
web_http_error,132,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,1307.6,"{""commits"":3}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed3.status.json,
web_http_error,132,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,80.9,1,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed4.status.json,
web_http_error,132,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,13.0,13.0,1465.9,1,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed4.status.json,
web_http_error,132,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,239.8,"{""commits"":1}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed5.status.json,
web_http_error,132,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,10.0,10.0,1111.9,"{""commits"":1}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task132_seed5.status.json,
web_http_error,133,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,205.4,2,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed1.status.json,
web_http_error,133,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,12.0,12.0,523.8,2,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed1.status.json,
web_http_error,133,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,156.0,"{""commits"":2}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed2.status.json,
web_http_error,133,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,6.0,6.0,267.3,"{""commits"":2}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed2.status.json,
web_http_error,133,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,164.5,2,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed3.status.json,
web_http_error,133,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,14.0,14.0,497.3,2,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed3.status.json,
web_http_error,133,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,False,False,False,0,4.0,4.0,201.7,,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed4.status.json,
web_http_error,133,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,False,False,False,1,5.0,5.0,689.9,,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed4.status.json,
web_http_error,133,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,155.4,"{""count"":2}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed5.status.json,
web_http_error,133,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,747.5,"{""count"":2}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task133_seed5.status.json,
web_http_error,134,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,7.0,7.0,214.6,"{""commits"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed1.status.json,
web_http_error,134,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,7.0,7.0,219.2,"{""commits"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed1.status.json,
web_http_error,134,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,9.0,9.0,363.5,"{""commits"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed2.status.json,
web_http_error,134,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,603.1,"{""commits"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed2.status.json,
web_http_error,134,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,7.0,7.0,186.4,"{""commits"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed3.status.json,
web_http_error,134,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,660.4,"{""commits"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed3.status.json,
web_http_error,134,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,75.5,3,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed4.status.json,
web_http_error,134,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,13.0,13.0,440.9,3,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed4.status.json,
web_http_error,134,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,0.0,0.0,14.0,"{""commits"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed5.status.json,
web_http_error,134,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,9.0,9.0,268.3,"{""commits"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task134_seed5.status.json,
web_http_error,135,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,94.5,"{""Eric"":1,""Kilian"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed1.status.json,
web_http_error,135,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,9.0,9.0,388.9,"{""Eric"":1,""Kilian"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed1.status.json,
web_http_error,135,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,89.2,"{""Eric"":1,""Kilian"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed2.status.json,
web_http_error,135,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,608.3,"{""Eric"":1,""Kilian"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed2.status.json,
web_http_error,135,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,79.2,"{""Eric Bailey"":1,""Kilian Valkhof"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed3.status.json,
web_http_error,135,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,589.7,"{""Eric Bailey"":1,""Kilian Valkhof"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed3.status.json,
web_http_error,135,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,8.0,8.0,130.9,"{""Eric"":1,""Kilian"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed4.status.json,
web_http_error,135,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,4.0,4.0,193.0,"{""Eric"":1,""Kilian"":0}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed4.status.json,
web_http_error,135,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,52.0,"{""Eric"":1,""Kilian"":0,""total"":1}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed5.status.json,
web_http_error,135,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,False,False,1,13.0,13.0,543.8,"{""Eric"":1,""Kilian"":0,""total"":1}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task135_seed5.status.json,
web_http_error,136,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,11.0,11.0,263.9,"{""commits"":3}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed1.status.json,
web_http_error,136,1,1,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,611.0,"{""commits"":3}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed1.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed1.status.json,
web_http_error,136,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,140.3,"{""commits"":3}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed2.status.json,
web_http_error,136,2,2,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,712.3,"{""commits"":3}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed2.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed2.status.json,
web_http_error,136,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,114.9,3,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed3.status.json,
web_http_error,136,3,3,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,463.6,3,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed3.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed3.status.json,
web_http_error,136,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,91.0,"{""count"":3}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed4.status.json,
web_http_error,136,4,4,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,527.2,"{""count"":3}",,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed4.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed4.status.json,
web_http_error,136,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,110.1,3,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed5.status.json,
web_http_error,136,5,5,fault,gpt54,gpt-5.4,react,0.2,20,environment,True,True,False,1,20.0,20.0,483.4,3,,,,,,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed5.log,experiments/formal_gpt54_react_web_http_error_6workers_20260825/task136_seed5.status.json,
web_popup_block,21,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,32.6,"The reviewers who mention the ear cups or ear fit being too small are: Catso, Dibbins, Anglebert Dinkherhump, and Michelle Davis.",,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed1.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed1.status.json,
web_popup_block,21,1,1,fault,gpt54,gpt-5.4,react,0.2,20,observation,True,False,False,1,3.0,3.0,40.1,"The reviewers who mention the ear cups or ear fit being too small are: Catso, Dibbins, Anglebert Dinkherhump, and Michelle Davis.",,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed1.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed1.status.json,
web_popup_block,21,2,2,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,4.0,4.0,49.4,"The reviewers who mention the ear cups or ear coverage being small are: Catso, Dibbins, Anglebert Dinkherhump, and Michelle Davis.",,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed2.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed2.status.json,
web_popup_block,21,2,2,fault,gpt54,gpt-5.4,react,0.2,20,observation,True,False,False,1,3.0,3.0,24.5,"The reviewers who mention the ear cups or ear coverage being small are: Catso, Dibbins, Anglebert Dinkherhump, and Michelle Davis.",,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed2.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed2.status.json,
web_popup_block,21,3,3,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,45.5,"The reviewers are **Catso, Dibbins, Anglebert Dinkherhump, and Michelle Davis**. Dibbins explicitly says the ear cups are “way too small”; the others describe very small ears or incomplete ear coverage.",,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed3.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed3.status.json,
web_popup_block,21,3,3,fault,gpt54,gpt-5.4,react,0.2,20,observation,True,False,False,1,4.0,4.0,41.2,"The reviewers are **Catso, Dibbins, Anglebert Dinkherhump, and Michelle Davis**. Dibbins explicitly says the ear cups are “way too small”; the others describe very small ears or incomplete ear coverage.",,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed3.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed3.status.json,
web_popup_block,21,4,4,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,27.8,Dibbins,,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed4.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed4.status.json,
web_popup_block,21,4,4,fault,gpt54,gpt-5.4,react,0.2,20,observation,True,False,False,1,2.0,2.0,16.4,Dibbins,,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed4.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed4.status.json,
web_popup_block,21,5,5,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,3.0,3.0,37.8,"The reviewers who mention the ear cups or ear fit being small are: Catso, Dibbins, Anglebert Dinkherhump, and Michelle Davis.",,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed5.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed5.status.json,
web_popup_block,21,5,5,fault,gpt54,gpt-5.4,react,0.2,20,observation,True,False,False,1,4.0,4.0,37.4,"The reviewers who mention the ear cups or ear fit being small are: Catso, Dibbins, Anglebert Dinkherhump, and Michelle Davis.",,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed5.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task21_seed5.status.json,
web_popup_block,22,1,1,control,gpt54,gpt-5.4,react,0.2,20,control,True,False,False,0,12.0,12.0,147.7,The reviewer who mentions an underwater photo is **AZ Guy**.,,,,,,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed1.log,experiments/formal_gpt54_react_web_popup_block_6workers_20260825/task22_seed1.status.json,
