fault_type,task_id,seed,condition,official_success,evaluator_status,evaluator_error,evaluation_source,fault_injection_count,fault_triggered,audit_passed,audit_errors,agent_response,network_har,official_eval,source
web_http_error,28,1,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed1/28/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed1/28/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed1/28/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,1,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed1/28/web_http_error_seed_1/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed1/28/web_http_error_seed_1/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed1/28/web_http_error_seed_1/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,2,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed2/28/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed2/28/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed2/28/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,2,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed2/28/web_http_error_seed_2/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed2/28/web_http_error_seed_2/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed2/28/web_http_error_seed_2/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,3,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed3/28/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed3/28/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed3/28/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,3,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed3/28/web_http_error_seed_3/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed3/28/web_http_error_seed_3/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed3/28/web_http_error_seed_3/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,4,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed4/28/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed4/28/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed4/28/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,4,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed4/28/web_http_error_seed_4/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed4/28/web_http_error_seed_4/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed4/28/web_http_error_seed_4/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,5,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed5/28/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed5/28/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed5/28/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,28,5,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed5/28/web_http_error_seed_5/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed5/28/web_http_error_seed_5/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task28_seed5/28/web_http_error_seed_5/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,30,1,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed1/30/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed1/30/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed1/30/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,30,1,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed1/30/web_http_error_seed_1/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed1/30/web_http_error_seed_1/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed1/30/web_http_error_seed_1/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,30,2,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed2/30/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed2/30/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed2/30/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,30,2,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed2/30/web_http_error_seed_2/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed2/30/web_http_error_seed_2/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed2/30/web_http_error_seed_2/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,30,3,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed3/30/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed3/30/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed3/30/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,30,3,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed3/30/web_http_error_seed_3/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed3/30/web_http_error_seed_3/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task30_seed3/30/web_http_error_seed_3/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,30,4,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed4/30/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed4/30/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed4/30/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs
web_http_error,30,4,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed4/30/web_http_error_seed_4/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed4/30/web_http_error_seed_4/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed4/30/web_http_error_seed_4/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs
web_http_error,30,5,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed5/30/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed5/30/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed5/30/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs
web_http_error,30,5,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed5/30/web_http_error_seed_5/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed5/30/web_http_error_seed_5/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task30_seed5/30/web_http_error_seed_5/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs
web_http_error,132,1,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed1/132/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed1/132/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed1/132/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,132,1,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed1/132/web_http_error_seed_1/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed1/132/web_http_error_seed_1/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed1/132/web_http_error_seed_1/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,132,2,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed2/132/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed2/132/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed2/132/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,132,2,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed2/132/web_http_error_seed_2/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed2/132/web_http_error_seed_2/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed2/132/web_http_error_seed_2/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,132,3,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed3/132/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed3/132/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed3/132/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,132,3,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed3/132/web_http_error_seed_3/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed3/132/web_http_error_seed_3/network.har,experiments/formal_gpt54_react_faults_official_subset_v1/outputs/web_http_error_task132_seed3/132/web_http_error_seed_3/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1/outputs
web_http_error,132,4,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed4/132/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed4/132/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed4/132/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs
web_http_error,132,4,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed4/132/web_http_error_seed_4/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed4/132/web_http_error_seed_4/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed4/132/web_http_error_seed_4/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs
web_http_error,132,5,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed5/132/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed5/132/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed5/132/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs
web_http_error,132,5,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed5/132/web_http_error_seed_5/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed5/132/web_http_error_seed_5/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs/web_http_error_task132_seed5/132/web_http_error_seed_5/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/outputs
web_http_error,133,1,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed1/133/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed1/133/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed1/133/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,1,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed1/133/web_http_error_seed_1/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed1/133/web_http_error_seed_1/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed1/133/web_http_error_seed_1/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,2,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed2/133/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed2/133/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed2/133/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,2,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed2/133/web_http_error_seed_2/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed2/133/web_http_error_seed_2/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed2/133/web_http_error_seed_2/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,3,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed3/133/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed3/133/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed3/133/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,3,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed3/133/web_http_error_seed_3/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed3/133/web_http_error_seed_3/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed3/133/web_http_error_seed_3/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,4,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed4/133/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed4/133/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed4/133/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,4,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed4/133/web_http_error_seed_4/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed4/133/web_http_error_seed_4/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed4/133/web_http_error_seed_4/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,5,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed5/133/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed5/133/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed5/133/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,133,5,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed5/133/web_http_error_seed_5/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed5/133/web_http_error_seed_5/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task133_seed5/133/web_http_error_seed_5/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,1,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed1/134/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed1/134/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed1/134/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,1,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed1/134/web_http_error_seed_1/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed1/134/web_http_error_seed_1/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed1/134/web_http_error_seed_1/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,2,control,True,success,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed2/134/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed2/134/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed2/134/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,2,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed2/134/web_http_error_seed_2/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed2/134/web_http_error_seed_2/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed2/134/web_http_error_seed_2/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,3,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed3/134/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed3/134/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed3/134/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,3,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed3/134/web_http_error_seed_3/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed3/134/web_http_error_seed_3/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed3/134/web_http_error_seed_3/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,4,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed4/134/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed4/134/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed4/134/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,4,fault,True,success,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed4/134/web_http_error_seed_4/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed4/134/web_http_error_seed_4/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed4/134/web_http_error_seed_4/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,5,control,False,failure,,native,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed5/134/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed5/134/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed5/134/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_http_error,134,5,fault,False,failure,,native,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed5/134/web_http_error_seed_5/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed5/134/web_http_error_seed_5/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_http_error_task134_seed5/134/web_http_error_seed_5/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_popup_block,22,1,control,False,failure,,fallback,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed1/22/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed1/22/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed1/22/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_popup_block,22,1,fault,False,failure,,fallback,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed1/22/web_popup_block_seed_1/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed1/22/web_popup_block_seed_1/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed1/22/web_popup_block_seed_1/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_popup_block,22,2,control,False,failure,,fallback,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed2/22/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed2/22/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed2/22/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_popup_block,22,2,fault,False,failure,,fallback,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed2/22/web_popup_block_seed_2/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed2/22/web_popup_block_seed_2/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed2/22/web_popup_block_seed_2/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_popup_block,22,3,control,False,failure,,fallback,0,,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed3/22/control_seed_0/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed3/22/control_seed_0/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed3/22/control_seed_0/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
web_popup_block,22,3,fault,False,failure,,fallback,1,True,True,,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed3/22/web_popup_block_seed_3/agent_response.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed3/22/web_popup_block_seed_3/network.har,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs/web_popup_block_task22_seed3/22/web_popup_block_seed_3/official_eval.json,experiments/formal_gpt54_react_faults_official_subset_v1_extend/outputs
