architecture,condition,fault_type,task_id,seed,official_success,evaluator_status,evaluator_error,agent_response,network_har,official_eval,source,rerun,source_count,source_chain
react,fault,agent_param_error,132,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task132_seed2/132/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task132_seed2/132/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task132_seed2/132/fault_seed_2/official_eval.json,/,False,1,/
react,fault,agent_param_error,132,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task132_seed3/132/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task132_seed3/132/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task132_seed3/132/fault_seed_3/official_eval.json,/,False,1,/
react,fault,agent_param_error,132,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task132_seed4/132/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task132_seed4/132/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task132_seed4/132/fault_seed_4/official_eval.json,/,False,1,/
react,fault,agent_param_error,132,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task132_seed5/132/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task132_seed5/132/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task132_seed5/132/fault_seed_5/official_eval.json,/,False,1,/
react,fault,agent_param_error,133,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed1/133/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed1/133/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed1/133/fault_seed_1/official_eval.json,/,False,1,/
react,fault,agent_param_error,133,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed2/133/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed2/133/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed2/133/fault_seed_2/official_eval.json,/,False,1,/
react,fault,agent_param_error,133,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed3/133/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed3/133/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed3/133/fault_seed_3/official_eval.json,/,False,1,/
react,fault,agent_param_error,133,4,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed4/133/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed4/133/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed4/133/fault_seed_4/official_eval.json,/,False,1,/
react,fault,agent_param_error,133,5,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed5/133/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed5/133/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task133_seed5/133/fault_seed_5/official_eval.json,/,False,1,/
react,fault,agent_param_error,134,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed1/134/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed1/134/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed1/134/fault_seed_1/official_eval.json,/,False,1,/
react,fault,agent_param_error,134,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed2/134/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed2/134/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed2/134/fault_seed_2/official_eval.json,/,False,1,/
react,fault,agent_param_error,134,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed3/134/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed3/134/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed3/134/fault_seed_3/official_eval.json,/,False,1,/
react,fault,agent_param_error,134,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed4/134/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed4/134/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed4/134/fault_seed_4/official_eval.json,/,False,1,/
react,fault,agent_param_error,134,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed5/134/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed5/134/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task134_seed5/134/fault_seed_5/official_eval.json,/,False,1,/
react,fault,web_dom_missing,22,1,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task22_seed1/22/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task22_seed1/22/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task22_seed1/22/fault_seed_1/official_eval.json,/,False,1,/
react,fault,web_dom_missing,22,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task22_seed2/22/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task22_seed2/22/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task22_seed2/22/fault_seed_2/official_eval.json,/,False,1,/
react,fault,web_dom_missing,22,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed3/22/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed3/22/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed3/22/fault_seed_3/official_eval.json,/,False,2,/
react,fault,web_dom_missing,22,4,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed4/22/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed4/22/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed4/22/fault_seed_4/official_eval.json,/,False,2,/
react,fault,web_dom_missing,22,5,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed5/22/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed5/22/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task22_seed5/22/fault_seed_5/official_eval.json,/,False,2,/
react,fault,web_dom_missing,24,1,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed1/24/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed1/24/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed1/24/fault_seed_1/official_eval.json,/,False,2,/
react,fault,web_dom_missing,24,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed2/24/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed2/24/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed2/24/fault_seed_2/official_eval.json,/,False,2,/
react,fault,web_dom_missing,24,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed3/24/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed3/24/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed3/24/fault_seed_3/official_eval.json,/,False,2,/
react,fault,web_dom_missing,24,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed4/24/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed4/24/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed4/24/fault_seed_4/official_eval.json,/,False,2,/
react,fault,web_dom_missing,24,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed5/24/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed5/24/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task24_seed5/24/fault_seed_5/official_eval.json,/,False,2,/
react,fault,web_dom_missing,27,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed1/27/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed1/27/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed1/27/fault_seed_1/official_eval.json,/,False,3,/
react,fault,web_dom_missing,27,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed2/27/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed2/27/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed2/27/fault_seed_2/official_eval.json,/,False,3,/
react,fault,web_dom_missing,27,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed3/27/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed3/27/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task27_seed3/27/fault_seed_3/official_eval.json,/,False,3,/
react,fault,web_dom_missing,27,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task27_seed4/27/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task27_seed4/27/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task27_seed4/27/fault_seed_4/official_eval.json,/,False,1,/
react,fault,web_dom_missing,27,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task27_seed5/27/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task27_seed5/27/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task27_seed5/27/fault_seed_5/official_eval.json,/,False,2,/
react,fault,web_dom_missing,28,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed1/28/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed1/28/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed1/28/fault_seed_1/official_eval.json,/,False,2,/
react,fault,web_dom_missing,28,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task28_seed2/28/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task28_seed2/28/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task28_seed2/28/fault_seed_2/official_eval.json,/,False,1,/
react,fault,web_dom_missing,28,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed3/28/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed3/28/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed3/28/fault_seed_3/official_eval.json,/,False,2,/
react,fault,web_dom_missing,28,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed4/28/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed4/28/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task28_seed4/28/fault_seed_4/official_eval.json,/,False,2,/
react,fault,web_dom_missing,28,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task28_seed5/28/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task28_seed5/28/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task28_seed5/28/fault_seed_5/official_eval.json,/,False,1,/
react,fault,web_dom_missing,30,1,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed1/30/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed1/30/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed1/30/fault_seed_1/official_eval.json,/,False,3,/
react,fault,web_dom_missing,30,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed2/30/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed2/30/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed2/30/fault_seed_2/official_eval.json,/,False,2,/
react,fault,web_dom_missing,30,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed3/30/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed3/30/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task30_seed3/30/fault_seed_3/official_eval.json,/,False,3,/
react,fault,web_dom_missing,30,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task30_seed4/30/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task30_seed4/30/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task30_seed4/30/fault_seed_4/official_eval.json,/,False,1,/
react,fault,web_dom_missing,30,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task30_seed5/30/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task30_seed5/30/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task30_seed5/30/fault_seed_5/official_eval.json,/,False,2,/
react,fault,web_dom_missing,132,1,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed1/132/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed1/132/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed1/132/fault_seed_1/official_eval.json,/,False,3,/
react,fault,web_dom_missing,132,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed2/132/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed2/132/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed2/132/fault_seed_2/official_eval.json,/,False,3,/
react,fault,web_dom_missing,132,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed3/132/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed3/132/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_v1/react_fault_web_dom_missing_task132_seed3/132/fault_seed_3/official_eval.json,/,False,3,/
react,fault,web_dom_missing,132,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task132_seed4/132/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task132_seed4/132/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task132_seed4/132/fault_seed_4/official_eval.json,/,False,2,/
react,fault,web_dom_missing,132,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task132_seed5/132/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task132_seed5/132/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/web_dom_missing_task132_seed5/132/fault_seed_5/official_eval.json,/,False,1,/
react,fault,web_dom_missing,133,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task133_seed1/133/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task133_seed1/133/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task133_seed1/133/fault_seed_1/official_eval.json,/,False,1,/
react,fault,web_dom_missing,133,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task133_seed2/133/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task133_seed2/133/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task133_seed2/133/fault_seed_2/official_eval.json,/,False,1,/
react,fault,web_dom_missing,133,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed3/133/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed3/133/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed3/133/fault_seed_3/official_eval.json,/,False,2,/
react,fault,web_dom_missing,133,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed4/133/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed4/133/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed4/133/fault_seed_4/official_eval.json,/,False,2,/
react,fault,web_dom_missing,133,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed5/133/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed5/133/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_fault_web_dom_missing_task133_seed5/133/fault_seed_5/official_eval.json,/,False,2,/
react,fault,web_dom_missing,134,1,False,failure,,experiments/rerun_missing_trials_v1/outputs/react_fault_web_dom_missing_task134_seed1/134/web_dom_missing_seed_1/agent_response.json,experiments/rerun_missing_trials_v1/outputs/react_fault_web_dom_missing_task134_seed1/134/web_dom_missing_seed_1/network.har,experiments/rerun_missing_trials_v1/outputs/react_fault_web_dom_missing_task134_seed1/134/web_dom_missing_seed_1/official_eval.json,rerun_missing_trials_v1,True,1,rerun_missing_trials_v1
react,fault,web_dom_missing,134,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed2/134/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed2/134/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed2/134/fault_seed_2/official_eval.json,/,False,1,/
react,fault,web_dom_missing,134,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed3/134/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed3/134/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed3/134/fault_seed_3/official_eval.json,/,False,1,/
